time,S,SR,C,CR,M1,M2,TH1,TH2,TC,Treg,IL10,IFNgamma,IL2,color
0.0,1.0,0.0,0.0,0.0,85000.0,15000.0,71000.0,12000.0,56000.0,8000.0,0.0085,0.12,0.0094,black
0.8008008008008008,18.815474090964678,2.040013150832729e-06,7.16570788730227,0.025385074858509292,46311.164176298145,29460.291290414603,62967.234646779994,9982.330232389286,74115.97467587065,8326.129291707726,4350.757575319543,1382.6869516728182,6754.054568300129,black
1.6016016016016017,208.11174486912,2.8111318654941496e-05,111.04437196617224,0.7585343229088594,23496.644738235085,30687.447812586157,55840.31254839097,8303.214229455214,98092.54020641485,8666.464959797384,8801.557690686988,2765.650462972407,12522.160969947667,black
2.4024024024024024,1562.031132420507,0.00024912350830943216,971.3990594253492,9.295803440683622,11898.017452906919,27066.058546050434,49520.01138473906,6906.510463121853,129825.54260463789,9020.723347359923,12149.490334415614,4108.704663077962,17785.739827391993,black
3.2032032032032034,8543.612813741018,0.001595435629049432,5890.087748990652,69.51030886008883,6023.985965985718,22138.994019920374,43915.07386632389,5744.739090420195,171824.19393651705,9389.459881235964,14220.642857850133,5382.041914662126,23015.029857767655,black
4.004004004004004,35849.876614824694,0.007813105319246562,26864.57354595968,369.1632786537514,3049.9802015998002,17381.597774264716,38944.53923973196,4778.388913705532,227409.43867663504,9773.26202429079,15211.716176818138,6565.556050029059,28697.732187012924,black
4.804804804804805,120275.23485430781,0.0305238396273408,96928.45884755123,1505.6927259244997,1544.3031382897173,13317.213332038078,34536.60399764486,3974.5904353185415,300976.5493472496,10172.74337904663,15411.944972362362,7646.6759459286595,35370.94431187727,black
5.605605605605606,333926.0130815855,0.09848077810883472,287243.3030009288,4956.868018154176,782.0154187211139,10047.866417967898,30627.589810633865,3306.001577732021,398342.67232860305,10588.543345520842,15092.034754318962,8618.610072889465,43658.52156871886,black
6.406406406406407,789789.3497929613,0.2701046504336361,720667.0978488096,13654.68908781939,396.0884191214718,7506.050451110949,27161.025062556957,2749.878852053165,527206.8050378693,11021.327754666207,14468.429964485244,9478.939727834888,54316.51299145418,black
7.207207207207207,1630940.4424328099,0.645335912056558,1569867.5068948877,32371.295001914837,200.7034995001253,5570.400709497439,24086.829605986753,2287.3041935440497,697758.5760641041,11471.789797712572,13699.596425559852,10228.498157949867,68290.01595396602,black
8.008008008008009,3002594.573348183,1.3711541833022216,3033058.5836270642,67569.00101492669,101.78518328285483,4115.674371184734,21360.591563911003,1902.541644700415,923483.9661083953,11940.651090566427,12894.184974388287,10870.482368069697,86785.74452111045,black
