time,S,SR,C,CR,M1,M2,TH1,TH2,TC,Treg,IL10,IFNgamma,IL2,color,phase
724.1575112107623,69681790.93674223,17113.67179130468,99501048.81697181,4382389.667723377,0.666666667560013,0.5128205133755502,7.811696215120028e-42,177211984.35986355,1.6296490365412712e+116,4.2478420175481094e+19,1.9308372807036875e+19,-1.0952321010091115e-17,1.3810585055434502e+115,black,Phase 7: Observation (No treatment)
724.3576233183857,69681790.93674223,17117.53693948898,99501048.81697181,4382389.677987974,0.6666666675600131,0.5128205133755501,7.580698222229983e-42,182611963.55791315,1.747880506013497e+116,4.290557589714927e+19,1.950253449870423e+19,3.7550812484849207e-16,1.4812546661131333e+115,black,Phase 7: Observation (No treatment)
724.557735426009,69681790.93674223,17121.401700961153,99501048.81697181,4382389.688251546,0.6666666675600129,0.5128205133755503,7.356531021429538e-42,188176490.17887318,1.8746896998939153e+116,4.33370270236323e+19,1.9698648647105606e+19,-1.2056973364532008e-16,1.5887200846558607e+115,black,Phase 7: Observation (No treatment)
724.7578475336322,69681790.93674223,17125.266075759886,99501048.81697181,4382389.698514089,0.6666666675600132,0.51282051337555,7.138992620832932e-42,193910578.28921518,2.0106989344301573e+116,4.377281674878597e+19,1.9896734885811814e+19,-2.642984695643885e-15,1.7039821478221672e+115,black,Phase 7: Observation (No treatment)
724.9579596412556,69681790.93674223,17129.130063923873,99501048.81697181,4382389.708775606,0.6666666675600125,0.5128205133755508,6.927887001609859e-42,199819394.743258,2.156575674936387e+116,4.42129887008155e+19,2.0096813045825237e+19,-4.2537597544135767e-16,1.8276065041833785e+115,black,Phase 7: Observation (No treatment)
725.1580717488789,69681790.93674223,17132.99366549179,99501048.81697181,4382389.719036096,0.666666667560013,0.5128205133755502,6.723023941363925e-42,205908263.83909377,2.3130358116638722e+116,4.465758694664447e+19,2.0298903157565678e+19,-5.403161104222762e-16,1.9601998403931117e+115,black,Phase 7: Observation (No treatment)
725.3581838565023,69681790.93674223,17136.85688050232,99501048.81697181,4382389.72929556,0.6666666675600128,0.5128205133755505,6.524218842721314e-42,212182672.11599353,2.4808471727297843e+116,4.5106655996325495e+19,2.050302545287523e+19,-1.3398272931161606e-17,2.1024128582455797e+115,black,Phase 7: Observation (No treatment)
725.5582959641256,69681790.93674223,17140.71970899414,99501048.81697181,4382389.739553998,0.6666666675600129,0.5128205133755503,6.331292567000714e-42,218648273.29839352,2.660833292556286e+116,4.556024080749663e+19,2.0709200367043932e+19,2.2881414766525293e-17,2.2549434682680383e+115,black,Phase 7: Observation (No treatment)
725.7584080717488,69681790.93674223,17144.582151005918,99501048.81697181,4382389.749811409,0.6666666675600129,0.5128205133755503,6.144071272789103e-42,225310893.3901519,2.8538774530241538e+116,4.601838678988271e+19,2.0917448540855783e+19,1.1018584432930426e-17,2.4185402144272483e+115,black,Phase 7: Observation (No treatment)
725.9585201793723,69681790.93674223,17148.44420657632,99501048.81697181,4382389.760067793,0.6666666675600129,0.5128205133755503,5.962386259303707e-42,232176535.92440608,3.060927018541395e+116,4.6481139809840456e+19,2.1127790822654763e+19,1.4898849379652705e-17,2.5940059479164355e+115,black,Phase 7: Observation (No treatment)
