time,S,SR,C,CR,M1,M2,TH1,TH2,TC,Treg,IL10,IFNgamma,IL2,color
0.0,1.0,0.0,0.0,0.0,85000.0,15000.0,71000.0,12000.0,56000.0,8000.0,0.0085,0.12,0.0094,black
0.5012531328320802,6.772552119253277,6.191264952170774e-07,1.9146958855387148,0.004347185817725876,59449.32016834113,26338.212357114313,65860.91431188083,10694.24355827552,66738.99673004873,8202.300480830254,2588.494103692906,863.2197204163292,4369.811651568913,black
1.0025062656641603,35.94485557026633,4.180203957355957e-06,15.474428892155254,0.06803121427616582,39059.78445464577,30555.232286064387,61090.67799308039,9529.837221557846,79537.45066580275,8410.569717054594,5537.478224414777,1732.7145712737683,8280.439258649645,black
1.5037593984962405,158.69787794996523,2.0974802681858002e-05,82.50440881645746,0.5323672839653286,25532.685843143452,30902.58069564568,56665.879105334105,8492.177655219723,94790.24988550042,8624.146650656365,8306.33045212818,2598.101998845371,11853.908799726627,black
2.0050125313283207,599.9280923073454,8.827090619359201e-05,349.27941032742035,2.8948030756246794,16678.126361443483,29179.447252567086,52561.5522344038,7567.490591132797,112968.0605584463,8843.151827403186,10650.577296105372,3449.3382568851,15207.401428468576,black
2.506265664160401,1979.82514933886,0.0003223719139956494,1250.0149943944484,12.353314937241976,10892.74976320988,26455.2492335197,48754.49899793054,6743.483164542799,134631.808418109,9067.718855737288,12488.010421945839,4278.303944407066,18455.845248106016,black
3.007518796992481,5790.390742854957,0.001040800275603097,3902.0760940984937,44.05456609293031,7114.0234406538975,23362.128134622428,45223.19243400305,6009.196258074848,160449.98737741474,9297.98711345069,13824.651339217307,5078.552453873599,21714.585601977757,black
3.508771929824561,15199.725351709429,0.0030116601572618244,10835.19296458679,136.16037218897213,4646.1439653915595,20261.60288746294,41947.66196226282,5354.862252845734,191219.28767640336,9534.100356837047,14710.913689684263,5845.072657072979,25102.195174819404,black
4.010025062656641,36206.148850644364,0.007899851762571011,27147.30659950946,373.4257665612307,3034.412537762798,17348.149498871546,38909.38235726976,4771.776271360015,227889.17991568404,9776.206357279838,15215.806462408633,6574.078542679909,28743.4936329777,black
4.511278195488721,79025.767364296,0.01897131119168078,62071.383455769625,924.1314983091686,1981.8249534059894,14714.662851637786,36091.16966530371,4252.180861226594,271591.2135549668,10024.456818795425,15412.240673991904,7262.824900939011,32772.85560186883,black
5.012531328320802,159427.9633239841,0.042076107927862476,130758.37148908467,2090.244179724206,1294.4042287555806,12393.78204165586,33477.08430616504,3789.1630223260026,323673.93395406293,10279.007394874003,15369.143752784787,7909.446522380025,37337.89653291064,black
5.513784461152882,299607.9866483627,0.08685999718472298,255887.67213905192,4365.763608459519,845.466118716832,10383.778138631802,31052.341060881183,3376.5623550090636,385744.495415366,10540.01774749608,15147.679547136826,8512.818272515793,42603.639238044736,black
6.015037593984962,528179.2289384879,0.16806858176091277,468595.59556325676,8492.707179889887,552.2755103907641,8664.571035758248,28803.22552384748,3008.889166056028,459718.25431126903,10807.651627060912,14799.877884412426,9072.43359097935,48757.28006405004,black
