time,S,SR,C,CR,M1,M2,TH1,TH2,TC,Treg,IL10,IFNgamma,IL2,color,phase
367.2673031026253,77243683.81405386,0.0,99463978.12990989,0.0,0.6638001410189017,0.5161920457037191,8.434085521474513e-20,1.0352904377828165e-15,3.7492533137988464e+60,755780973259.8673,343536806027.2661,0.00043424284981407506,3.177333316778684e+59,green,Phase 5: Chemotherapy (Cycle 2)
367.46778042959426,77244817.8610453,0.0,99465651.5039923,0.0,0.6638284534583213,0.5161587536444732,8.184234619527879e-20,1.0665078474352776e-15,4.0217766931621045e+60,763394917551.8967,346997689796.37036,0.00042991180071791173,3.408285333188225e+59,green,Phase 5: Chemotherapy (Cycle 2)
367.66825775656326,77245900.99649528,0.0,99467249.77863818,0.0,0.663856488969446,0.5161257870581544,7.941785287441895e-20,1.0986705342470481e-15,4.314109081382023e+60,771085566801.7551,350493439455.3969,0.00042562394861688917,3.6560246452390032e+59,green,Phase 5: Chemotherapy (Cycle 2)
367.8687350835322,77246935.50473341,0.0,99468776.32103184,0.0,0.6638842502077401,0.5160931428269576,7.706518261505045e-20,1.1318072004692411e-15,4.6276903434042044e+60,778853693756.1726,354024406252.8594,0.0004213788626730402,3.921771477461191e+59,green,Phase 5: Chemotherapy (Cycle 2)
368.0692124105012,77247923.56771466,0.0,99470234.34769465,0.0,0.6639117398042479,0.5160608178616872,7.478220773459943e-20,1.165947421448113e-15,4.9640650039741505e+60,786700078946.7413,357590944975.84515,0.00041717611634548674,4.206834749130637e+59,green,Phase 5: Chemotherapy (Cycle 2)
368.2696897374702,77248867.26959595,0.0,99471626.93119596,0.0,0.6639389603657989,0.5160288091015192,7.25668635808691e-20,1.201121672216413e-15,5.324889855481903e+60,794625510768.3424,361193413985.66376,0.0004130152873475824,4.512618521594835e+59,green,Phase 5: Chemotherapy (Cycle 2)
368.4701670644391,77249768.60110937,0.0,99472957.00656886,0.0,0.6639659144752094,0.515997113513765,7.04171466647913e-20,1.23736135489408e-15,5.711942118020537e+60,802630785558.3624,364832175253.8547,0.00040889595760448046,4.840628913576729e+59,green,Phase 5: Chemotherapy (Cycle 2)
368.67064439140813,77250629.46374072,0.0,99474227.37744187,0.0,0.6639926046914847,0.5159657280936366,6.833111284856721e-20,1.2746988269251833e-15,6.127128193315994e+60,810716707676.7087,368507594398.5575,0.00040481771321112777,5.192481519759319e+59,green,Phase 5: Chemotherapy (Cycle 2)
368.8711217183771,77251451.67372212,0.0,99475440.7219003,0.0,0.6640190335500188,0.5159346498640135,6.630687558742054e-20,1.3131674301746237e-15,6.572493054280435e+60,818884089586.6306,372220040721.24927,0.00040078014439067454,5.56990936803427e+59,green,Phase 5: Chemotherapy (Cycle 2)
369.07159904534603,77252236.96584676,0.0,99476599.59808785,0.0,0.6640452035627935,0.5159038758752104,6.434260422348675e-20,1.3528015209125314e-15,7.050230317660039e+60,827133751936.3541,375969887243.85077,0.00039678284545330186,5.974771455644105e+59,green,Phase 5: Chemotherapy (Cycle 2)
