time,S,SR,C,CR,M1,M2,TH1,TH2,TC,Treg,IL10,IFNgamma,IL2,color,phase
0.0,1.0,0.0,0.0,0.0,85000.0,15000.0,71000.0,12000.0,56000.0,8000.0,0.0085,0.12,0.0094,black,Phase 1: Detection
0.2002002002002002,2.2260479435507206,1.2325385558243277e-07,0.30659122337063405,0.00029148118981721366,75265.78116898496,20701.22272658012,68902.96282670849,11460.823741109109,60064.61960983206,8079.7417328223,936.8114743154499,343.9684430801446,1808.4626832494503,black,Phase 1: Detection
0.4004004004004004,4.714639835759237,3.8976065400806974e-07,1.1341843809778742,0.002083102642785652,64528.11769047331,24776.927057366884,66864.77028100162,10945.172231920465,64424.30699531818,8161.03045984495,2013.6591896671707,688.8176024137051,3531.541426159147,black,Phase 1: Detection
0.6006006006006006,9.586438942101095,9.411410841485795e-07,3.060442840891719,0.008244071227595805,54762.898383660824,27604.874253367812,64886.764036928056,10452.67939820652,69100.43610038605,8243.161901458892,3167.326479469091,1035.3294672735801,5177.41439071847,black,Phase 1: Detection
0.8008008008008008,18.815474090964678,2.040013150832729e-06,7.16570788730227,0.025385074858509292,46311.164176298145,29460.291290414603,62967.234646779994,9982.330232389286,74115.97467587065,8326.129291707726,4350.757575319543,1382.6869516728182,6754.054568300129,black,Phase 1: Detection
1.001001001001001,35.77565516613752,4.158615462377656e-06,15.389649783004604,0.06756066804846192,39109.563957544044,30549.511905643758,61104.47296552952,9533.136912603843,79495.55799101434,8409.93639246977,5528.713450492865,1730.1040797883245,8269.25996107968,black,Phase 1: Detection
1.2012012012012012,66.07120656986716,8.121901946914573e-06,31.092943675296603,0.16259897556595124,33008.225989667684,31034.498421570293,59296.8081851269,9104.151315874775,85265.6095367346,8494.589639540573,6674.984802846198,2076.847476322518,9730.679089369427,black,Phase 1: Detection
1.4014014014014016,118.76099549434245,1.533207323502204e-05,59.9148505993939,0.3623103572379484,27851.12829709613,31045.30550596387,57542.61456321759,8694.466180269492,91454.4707508299,8580.096501735177,7770.4410876891025,2422.238258752319,11145.83691998407,black,Phase 1: Detection
1.6016016016016017,208.11174486912,2.8111318654941496e-05,111.04437196617224,0.7585343229088594,23496.644738235085,30687.447812586157,55840.31254839097,8303.214229455214,98092.54020641485,8666.464959797384,8801.557690686988,2765.650462972407,12522.160969947667,black,Phase 1: Detection
1.8018018018018018,356.0382878406869,5.021129853585828e-05,199.05145030151698,1.507773972771524,19821.647123309423,30046.86755133503,54188.36837300388,7929.566767996366,105212.42291653295,8753.703299381275,9759.257885886673,3106.5085945336127,13867.007604270608,black,Phase 1: Detection
2.002002002002002,595.4069945034494,8.75513233929866e-05,346.45311250346305,2.8678229488540805,16720.849337118896,29193.595006273466,52585.29313053978,7572.732132329063,112849.0904806453,8841.820016140948,10637.983412640702,3444.284961289291,15187.688600284913,black,Phase 1: Detection
2.2022022022022023,974.3872516128301,0.00014926171037287557,587.2141770602382,5.250544714811222,14104.857532448095,28184.596141275877,51029.64166350754,7231.954122693107,121040.05285713985,8930.823767670037,11434.941188052646,3778.4969983458104,16491.498068386536,black,Phase 1: Detection
2.4024024024024024,1562.031132420507,0.00024912350830943216,971.3990594253492,9.295803440683622,11898.017452906919,27066.058546050434,49520.01138473906,6906.510463121853,129825.54260463789,9020.723347359923,12149.490334415614,4108.704663077962,17785.739827391993,black,Phase 1: Detection
2.6026026026026026,2455.2391764856084,0.0004075094370709497,1571.1957021045878,15.97230747454847,10036.403086479693,25875.25941997211,48055.04108388994,6595.7113085561095,139248.7124966526,9111.527669429273,12782.643058227246,4434.507930554115,19077.75533848655,black,Phase 1: Detection
2.802802802802803,3787.2274282730714,0.0006539419542734053,2488.520090164496,26.71169735214918,8466.041177702782,24642.1072105685,46633.409742768396,6298.897806764116,149355.84748006056,9203.245760045476,13336.658818408669,4755.544400617784,20374.952306833486,black,Phase 1: Detection
3.0030030030030033,5737.545990971829,0.0010303911216839356,3864.3761055552877,43.582484447103866,7141.380449888339,23390.420817248545,45253.83537082161,6015.440717686343,160196.59201838597,9295.886751955843,13814.71531331217,5071.487019469099,21684.834065004758,black,Phase 1: Detection
3.2032032032032034,8543.612813741018,0.001595435629049432,5890.087748990652,69.51030886008883,6023.985965985718,22138.994019920374,43915.07386632389,5744.739090420195,171824.19393651705,9389.459881235964,14220.642857850133,5382.041914662126,23015.029857767655,black,Phase 1: Detection
3.4034034034034035,12513.621096752027,0.00242940330926403,8820.437956638902,108.55032695019165,5081.431340551126,20902.48232222696,42615.917905921626,5486.2189968693,184295.76596455713,9483.974485366127,14558.711090784289,5686.946340537121,24373.32615355487,black,Phase 1: Detection
3.6036036036036037,18040.559871086465,0.0036405914348898614,12988.641606580262,166.21627327246156,4286.361321755612,19692.142084467574,41355.19586367459,5239.332320482954,197672.56626542844,9579.440002169627,14833.458851778845,5985.966730192572,25767.699114238232,black,Phase 1: Detection
3.8038038038038042,25616.962533910708,0.005372641238085193,18822.95370216283,249.86881991568754,3615.699652314248,18516.4463795443,40131.77075990862,5003.555598215857,212020.2993241436,9675.865969327708,15049.559618876385,6278.896849689016,27206.348361682198,black,Phase 1: Detection
4.004004004004004,35849.876614824694,0.007813105319246562,26864.57354595968,369.1632786537514,3049.9802015998002,17381.597774264716,38944.53923973196,4778.388913705532,227409.43867663504,9773.26202429079,15211.716176818138,6565.556050029059,28697.732187012924,black,Phase 1: Detection
4.2042042042042045,49475.43997305702,0.011203201579724504,37786.3606967884,536.5535178884269,2572.782423531635,16291.954849361073,37792.43058080443,4563.354839622121,243915.57306333628,9871.637904469202,15324.5792494617,6845.787612455785,30250.604356657073,black,Phase 1: Detection
4.404404404404405,67372.36407034354,0.01584869451021239,52411.73898608788,767.8453181367964,2170.254982269647,15250.38650600814,36674.405729797094,4357.997427153649,261619.7777078193,9971.00344762564,15392.685715241518,7119.457182689855,31874.05267802623,black,Phase 1: Detection
4.604604604604605,90573.57303645287,0.02213178633684574,71733.0420725945,1082.7884467982599,1830.7138312871834,14258.565823530596,35589.45636689434,4161.8812406268,280609.0125438348,10071.368592416655,15420.412764041186,7386.451289847284,33577.53949726171,black,Phase 1: Detection
4.804804804804805,120275.23485430781,0.0305238396273408,96928.45884755123,1505.6927259244997,1544.3031382897173,13317.213332038078,34536.60399764486,3974.5904353185415,300976.5493472496,10172.74337904663,15411.944972362362,7646.6759459286595,35370.94431187727,black,Phase 1: Detection
5.005005005005005,157842.45263947232,0.041598692760838364,129376.67930471624,2066.0495556636015,1302.7092427147363,12426.297978319079,33514.89907144483,3795.7278765759966,322822.42987065355,10275.137950008635,15371.251790066657,7900.055321926843,37264.6086923066,black,Phase 1: Detection
5.205205205205205,204810.9605814003,0.05604627385495972,170668.3287965709,2799.1370212735637,1098.919358661352,11585.202732946143,32523.420125929526,3624.91429843028,346253.95723080536,10378.562550893776,15302.07336424257,8146.530496764292,39269.38371849969,black,Phase 1: Detection
5.405405405405406,262884.2882491196,0.07468617079272839,222613.31543968723,3746.5841186228163,927.0180278407261,10792.860670527982,31561.272956551773,3461.787499960252,371386.2229626479,10483.027531255746,15207.91298685524,8386.058275435296,41396.680150832144,black,Phase 1: Detection
5.605605605605606,333926.0130815855,0.09848077810883472,287243.3030009288,4956.868018154176,782.0154187211139,10047.866417967898,30627.589810633865,3306.001577732021,398342.67232860305,10588.543345520842,15092.034754318962,8618.610072889465,43658.52156871886,black,Phase 1: Detection
